split_group,dataset_origin,uploader,split,fold,recording_count,no_cough_count,cough_count,new_fsd50k_cough_count
COUGHVID_UUID::ce5ae235-fa9f-4ded-ba7b-623b78cf76a3,COUGHVID,,test,-1,1,1,0,0
COUGHVID_UUID::ce7114e2-e1eb-426a-a309-c76332709c1d,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::ce7edc59-863a-4a77-8835-60e07c61bb99,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::ce8ccb5f-c7a3-48e1-839a-a9c4cd71ab3a,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::cea5c53a-7be4-46fe-af4b-9e8976cc0178,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::ced5f8e0-52c8-4208-9f22-4c075f76f26d,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::ceeb2481-85b7-4f06-b322-968328f19d36,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::ceedfac8-9acb-4a08-97de-5fead70cd19e,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::cefb99ae-7dda-4397-8b65-77e3fc0c7739,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::cf16794b-0a6a-4c43-8785-227bf882d277,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::cf2c74a0-98e8-4ae7-8917-eaa4a59c7c67,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::cf59244a-576d-471e-b853-9871be627fa8,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::cf701e11-d828-45d4-ad04-ceceb7920886,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::cf756ffb-9f1f-4579-8f67-d00bf4a2330b,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::cf97b7f8-de05-47f8-8a3c-d3ec1672d25f,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::cfb0a4da-7205-4bfa-985e-b6a953ceb85c,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::cfbda12e-fdc6-4749-a7ec-3a81c3106317,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::cfecb0d8-defc-4875-afad-427f964ce2f3,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::d009cf2d-59a1-4e33-8071-22f5018bd098,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::d00aa7b7-5f75-4941-abdd-f6bda0db6997,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::d00ea88c-8581-4fc2-8956-e5d996ab2a5c,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::d014a758-b70b-4474-9de5-63f7061f95a6,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::d037aca5-7fce-402a-871e-d25601a69a8c,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::d03bc7d5-6c3d-4e75-ab06-3ee662d58171,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::d071fcb6-719f-43c5-8cd1-ec835a4a94cd,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::d07e4f28-d901-4c74-a849-ccaa432173f8,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::d083e174-8f63-4f8a-9d37-68d64d972592,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::d085181f-cd24-464a-9bd2-b8fe313d2321,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::d0900d06-18dd-4fa9-94a7-7dc1e4d0f125,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::d0a4cbf7-263d-49f1-978d-8cf767546e3c,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::d0d4e84a-3692-46e2-a168-463896fb9d31,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::d0eec145-0080-4dab-b0bb-a22656bb81ed,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::d0ef2ae1-90a7-4035-8b19-ba9b9d0376c3,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::d101742f-52a3-4ed3-a4bb-46f65d02fc2a,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::d11e501c-6f48-4028-8198-9075c67ce238,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::d158929e-e725-4d3f-9fb3-d0d966c2e45a,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::d1a21158-7a3b-4313-8fc3-0472b257b4c7,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::d1c3a8a6-742e-4677-aa79-92b9b217be75,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::d1c5cabc-edf9-4244-9ba4-a379bf154e29,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::d1fd16e4-258e-4b20-9978-d0f6106b1d22,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::d2728113-e256-436c-a7be-b3e846ada715,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::d27e741d-a621-46f1-b121-c2ea3f8b8a94,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::d293ce7d-1898-4c66-bfd2-c3c329e82408,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::d297b163-1de9-42b1-abf5-ee9ca659377f,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::d2a55629-24e2-4460-8a0a-b7065927ee07,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::d2c91dbb-f9d3-4d93-ac4d-1b0245631c82,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::d2de43f8-722b-4b4c-bef5-bf34af1629f5,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::d3669a39-488f-41fa-8c31-3cd7d1908708,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::d36b2344-52ea-4ba3-ba59-342ad523a675,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::d3994a00-b7c8-4c14-a7f6-9324d367cef4,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::d3ea88bd-d578-44dd-aadd-391f8559bdc5,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::d3fa5711-b9b4-47ad-b483-c767c36d24ac,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::d43e0849-42db-4442-94bf-ace2056fcffc,COUGHVID,,train,3,1,1,0,0
COUGHVID_UUID::d446bc98-e79e-41a7-9311-010b43c3f943,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::d474b19c-bc88-4c58-8cfc-5bca2308077c,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::d4cdbb95-45a0-4023-97d2-773d9c3cb828,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::d4e4b900-939e-48e9-ad9f-bf9eee425303,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::d505b939-4d86-4713-8bba-987cde761118,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::d50fb043-08aa-4960-94f7-e9bbc690e70d,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::d50fd3a5-eed3-42d1-aecc-ecb0cbec3903,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::d551a262-676b-4856-ae36-5b6334c6b586,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::d57d4c31-4f34-41cd-9fdf-84e4df3f2dcc,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::d57e15cf-e837-4e9e-a777-c3ee24fcb72b,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::d5908fa3-9410-4f60-ba27-a57cace776ae,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::d5a1411d-d312-44b1-a37d-a387ec13df1a,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::d5ae4279-5716-4658-ba24-8cb5cf87f40d,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::d5b05c83-3dab-4fc9-8db7-9f46bcb06cac,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::d5c3b7ae-d6d2-4313-87a7-7e6a1256d6a9,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::d5c506d9-9b17-4886-b5b3-999f8ee8060a,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::d5e56f55-97a1-417d-a724-04d6ef10830e,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::d5e9a1af-2571-40f7-99c7-77cfe71657c5,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::d64010f8-4dd5-45ce-8f3e-07335b3c4143,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::d66c93d7-6aac-4876-9252-66d9bf26323f,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::d6c0c70d-b77c-45e5-8709-6791380ca53a,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::d6d428e1-3829-41e9-aa09-5f05e5eb058b,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::d6d50155-5eb2-421e-9da1-8ad5faa275a1,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::d6de71ae-5b92-4a91-a656-bd0d33fa6189,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::d6ee9da5-ff1d-4677-9ab2-da397e3267c4,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::d6f624cb-757b-441c-bf5f-e22dc914277b,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::d70748e6-0e82-4760-a2fc-d63b01d3c65c,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::d70f7518-e3e8-46f3-a4fe-fa43363f16ca,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::d769f90f-8183-4c42-8ea6-cf992ee40a64,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::d789e459-6db1-4481-af44-db7427304108,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::d78b572d-ec2a-420c-9a0c-f3c4e9d89da3,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::d7abd3ca-33d1-498b-9928-41e316047998,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::d7e71034-14a0-4ebb-870c-11bffb7d80d4,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::d7f614a8-8661-47dd-ad5b-97f23e5808e9,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::d801aaa2-a086-4213-a552-7dd6fbf53943,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::d81285fa-a717-47d7-8eea-e25aa65439f0,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::d81a9166-5e95-4654-b0d3-66f14ddbe8ae,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::d81adbaa-3240-4f17-85c7-e523292d7ac0,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::d82590cb-e28c-4a04-8406-416a86e15c86,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::d844a814-c17d-4398-b536-9963f6ded940,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::d85118e0-5f00-4ca3-b56b-94a7b7cd01ee,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::d8660e7e-fc21-4583-9c37-4e9ca911ad17,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::d86c823a-3599-4b67-8ec5-85546f1abb16,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::d89232a8-8662-4904-a49e-49d60329543b,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::d89c7657-6010-4137-9ec1-c152c46790c9,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::d8dd429e-db29-4389-96a3-e68e6d8a6b77,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::d8fc622d-69af-4433-9f5d-e885f50966f9,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::d90f21db-93fc-4e29-b023-8c2fd6a02931,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::d910ef6f-6f27-4e94-9f70-33469431e341,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::d92e70af-5bec-4d14-a60e-5a3806e24e75,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::d93b74aa-faed-4737-9d5e-540e0fbdb961,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::d954acf1-9620-448c-a856-f617f1eca77a,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::d97205fd-941e-45c2-8671-2f340af6735f,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::d99023eb-d5f2-4693-95f6-047a6f0142b4,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::d9936aee-41cf-4917-a02e-99b76db504c9,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::d994f7f6-43cc-445b-8634-ff3c038ffd53,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::d9b4a30f-682d-4889-b65f-b359f4ebc74d,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::d9bbd789-3516-4bd1-982f-040ffd01eddf,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::d9df9ee0-aa06-4c4c-953d-939a6a8b6a8e,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::d9fb1d7c-a659-4194-831e-1a0110f57215,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::da1428b5-d5e2-4f78-8371-d7ac4316baea,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::da1fad02-0141-4cbb-96bd-408bad5641b0,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::da46a312-ce96-4de1-9093-dc28d77a46a9,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::da46c7ee-5342-4f0f-8326-fae957cdfcdf,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::da57b0d6-16b9-46ab-85b7-140e436186b1,COUGHVID,,validation,-1,1,1,0,0
COUGHVID_UUID::da9d4bd7-6e25-4aa1-93a2-2a65d1dfedb5,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::dabd8101-b56b-40cd-84c6-169b7f8c6fbc,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::dacc51e7-099f-48b3-9462-d9ef5c8c9d3d,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::daeffbd1-c066-47a4-a86e-fa08a97b19c8,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::daf72e17-3529-4037-8fee-3852396f059b,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::db052b95-1d01-4995-a6b7-7c5be060d474,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::db0a337d-5bfb-41a7-980a-7516a8afb3ab,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::db234c88-9a58-4947-a852-d7f2584128ef,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::db72efa4-78a9-40e7-a450-0affcd4c96b6,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::dba6a1e3-ce39-438e-af77-9b1ce00332de,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::dbb52561-93ca-444e-9ff9-e61fd6c6996f,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::dbbcdd61-47bd-460c-ade5-afad45f955f5,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::dbc6f669-469e-4306-acdc-f46039006148,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::dc12b624-aeea-47d3-988e-d875a14bdc34,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::dc17e768-40f6-462e-99ad-80292586ac3a,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::dc245a1e-cce1-47f4-914f-e4fa8dbd9917,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::dc2d0ff1-8f06-4deb-a95f-bdac66488319,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::dc52c21c-6602-44ef-b982-9771f4fb76c1,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::dc58218c-f021-4ec8-85ed-04ad4004ae92,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::dc82a3d2-e9bb-40d2-8451-16ad60e188f2,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::dc994f21-ea5e-4236-bc48-2fd980feb2f8,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::dcb7cded-c3bf-4835-9f1f-efac118a40c1,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::dccd10ed-751e-462c-9513-340d89510ea6,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::dcd085b9-d8d4-4c6f-8082-0214e523cdba,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::dcd6359c-4fbc-44ea-93b0-f1da55eb3a75,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::dce7e6e4-8f03-4062-a005-c9f529ed5e2d,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::dd235b59-b0df-4eb7-9024-3b11e1515888,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::dd26e157-4b48-45b4-9d57-90ed5ed1d06b,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::dd363c25-b708-43ff-a756-652cd8f29766,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::dd3e8166-0375-4882-b037-add3a813f84f,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::dd489c88-affc-4142-ac56-752c3a433991,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::dd5cd67a-68c9-4c8c-8eef-4925989ecb98,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::dd774ccf-3980-4eda-90d9-aa2fa57bde32,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::dd7e32e6-a949-4c92-a5b1-628edbb65144,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::dd80d0c6-76ec-43b1-9611-23ea269cec57,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::dd87bf69-1802-47aa-9586-b840d685797a,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::ddb8b5b4-e913-4e08-b8ac-92b038e42d96,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::dddb1a55-d976-40bc-ad41-cdc713623e03,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::de39c600-5209-4974-954b-0a07f2ed4b6e,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::de543d13-541c-4ad7-bb3c-c5c302de3aaf,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::de56cd32-fa6d-427c-89b9-a4ab4757ea58,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::de67d064-eff4-40c4-ab46-b115d0691e1f,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::de6c2eaa-887e-4e96-8b30-26a354bf625f,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::de7b422a-c5cb-4b9a-9bbd-1c4545ead02c,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::de8c4a22-61e3-402d-a2b7-ab5d3c01f4c6,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::dea47426-a6cb-4ab4-a3aa-8dad29db8183,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::deaddfa6-ac89-461c-ab08-c531e2a296cd,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::deb2972a-cee8-42f2-8cde-0639c71dda23,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::debfe3bc-97c3-4de9-8b9e-71ffb0525d99,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::dec024bb-bb3f-49ba-8a42-b1420d56a2e0,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::dec07d31-544c-4069-b3f3-5a4ed0ff9e8e,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::deca9f96-463f-4198-baf0-19c42446ec19,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::dedf19dc-c2c7-45f2-81eb-c110873607b9,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::dee8c009-e2f7-4258-9c17-98f8ef49345d,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::deec748e-a51e-4a37-a7fb-47df7b035292,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::deed6204-88f7-4d5c-824c-44c662fc5ad3,COUGHVID,,train,4,1,1,0,0
COUGHVID_UUID::df09794b-095c-4ae9-8968-945ccc7b5668,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::df17949b-3eb0-45a5-801b-7a7f3985031e,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::df35b241-5aff-4f49-80f6-4ef5fabc115c,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::df6cf29a-fcf8-4b96-ab4f-19e018c3b297,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::df9cd86e-9e40-4da9-8291-3bc7f86b33f2,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::dfa97006-e494-4c73-ba46-2fe805aec1cd,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::dfb0a442-3453-4d42-b355-b68eda2a9865,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::dfe7b783-c80f-4357-b72e-63e875bf9ec3,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::dff83863-6ceb-416a-9846-26b13bab1bfa,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::dffa7256-7298-4c53-aaf5-4276f552e3fb,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::e0107451-503c-48b0-9a9e-675a3a0c834e,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::e0177fc1-39ec-433c-b5cb-6c71b859a88c,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::e024dc48-fbdd-4845-ac13-cbe67c60446a,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::e048aa97-7313-48f8-99f7-0f2795bf4a48,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::e0775475-c08a-4b96-9227-a9eaf90616ac,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::e08e7dcf-5219-4eb7-9d74-c5605830db06,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::e0bd94ad-3476-4149-a368-f13f68f56fbc,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::e0bff316-8b9e-4e4e-898c-eff0923037f8,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::e0c631a6-5e7e-4f5a-8a07-d27f0ecbfb65,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::e0ceec03-3206-4167-a723-32b6d0049867,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::e0f90aa2-e38a-446a-aade-19b461eb2bf8,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::e1259ecf-0b60-4106-9852-61c945065ab1,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::e136f725-f618-40e9-82e9-d4712a5479dd,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::e160b3c9-c859-4856-9c2a-23707b65fff9,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::e16268c9-dc19-43d9-b55b-b01258603ae5,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::e18efb30-aea1-4cf9-aadb-0afe4c51c7df,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::e1b700e5-389f-4a04-afee-986ea103614e,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::e1b9d3d1-61f8-4957-923b-e2715d7fabb1,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::e1cc40c7-1a39-4d65-9493-27fe806912b7,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::e1d7fad3-6eb9-44db-ad0a-1f25cd555b53,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::e206e88e-4a9e-4eab-b9c3-f1d5ed807c96,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::e22487a3-8f81-4be0-a43d-285afb259fe0,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::e23b7ef4-c268-4179-b234-c45702001252,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::e23dd9bb-9e34-4cc8-b3ba-cfa5222d9fd8,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::e247085a-cf34-45be-b3c1-3c609c7d2bf1,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::e2719794-cda2-484d-9147-7d526bd86148,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::e272246a-5c0e-4549-83b0-8330cfce867e,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::e27b104a-e2fd-403e-a02f-ffd0560cd52a,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::e292ff84-85b8-486e-984a-91ecceef4b90,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::e2a72896-8aac-4254-81f4-97812b05d4d4,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::e2d0d856-56e7-44d8-8919-7df7ec16c001,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::e2dfb283-6eb3-40be-9b82-36379aa88c41,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::e30be719-4bdc-46c5-b515-7549d06f12a2,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::e31980dd-7946-467c-9b10-3141c29843b3,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::e31a34d6-2e8f-42b1-b633-7569897a8dc8,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::e339c45d-998d-4f9b-a8f4-300a63985aa2,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::e34cdc7f-07c9-42fe-b7df-6dc80b56fe73,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::e34e8af3-7bcc-4e7d-9951-553af852bc8c,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::e34e8cb1-f615-4542-849a-d6e6f7e7f6e2,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::e35305cb-6b8a-4c37-a216-3857fab648e7,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::e35b727e-5460-4f4f-9295-bd0c927b14a8,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::e36c0dda-a5cb-4398-ae8f-235320a729e4,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::e3809e9c-1e0a-40d4-9008-6ef4eb69b1f4,COUGHVID,,train,0,1,1,0,0
COUGHVID_UUID::e389b2e1-e6a3-4b8d-a6f7-080890003015,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::e39dac66-46e0-4d6f-b09c-58026674c71f,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::e3a0e232-dc03-478b-9f8c-b6d928cd01ab,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::e3a3766b-6f4a-4c72-a35e-fddb96113795,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::e3bc1069-6c55-448f-8d73-8d6b8aaa715a,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::e3d41a55-cc7c-4328-a805-1f1d9c86a2ee,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::e3fa9146-d1bc-450a-8d7a-24ebfeca24bf,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::e4242c29-1213-4960-b792-565fae299403,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::e43f8cad-6593-4258-b428-16671808e8d2,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::e4714f0e-c191-42dc-9928-78da49129e16,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::e4729edf-12e5-4ba9-883e-1114c32b90f0,COUGHVID,,train,0,1,0,1,0
