feature_row,augmentation_id,parent_feature_row,parent_uuid_segmento,parent_original_uuid,parent_split_group,parent_fold,parent_dataset_origin,parent_audio_path,parent_start_time,parent_end_time,stage1_target,split,transformation,random_state,original_samples,augmented_samples,original_peak,augmented_peak,snr_db,pitch_semitones,noise_scale,noise_donor_uuid_segmento,noise_donor_original_uuid,noise_donor_split_group,noise_donor_fold,noise_donor_dataset_origin
1286,a2990a45-ce3e-40fd-b7c6-a7e86fd92696_seg_0__aug01__noise_moderate,1323,a2990a45-ce3e-40fd-b7c6-a7e86fd92696_seg_0,a2990a45-ce3e-40fd-b7c6-a7e86fd92696,COUGHVID_UUID::a2990a45-ce3e-40fd-b7c6-a7e86fd92696,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a2990a45-ce3e-40fd-b7c6-a7e86fd92696.wav,0.0,9.6,1,train_augmentation_only,noise_moderate,42,153600,153600,0.8108670115470886,0.8108859658241272,20.0,,0.06153515993106774,241543_seg_0,241543,FSD50K_UPLOADER::reitanna,1,FSD50K
1287,a2bd77dd-61f9-494d-b6b5-306ada124f30_seg_0__aug01__noise_high,1324,a2bd77dd-61f9-494d-b6b5-306ada124f30_seg_0,a2bd77dd-61f9-494d-b6b5-306ada124f30,COUGHVID_UUID::a2bd77dd-61f9-494d-b6b5-306ada124f30,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a2bd77dd-61f9-494d-b6b5-306ada124f30.wav,0.0,9.84,1,train_augmentation_only,noise_high,42,157440,157440,0.8463364243507385,0.8463364243507385,10.0,,1.1041691003558842,361729_seg_0,361729,FSD50K_UPLOADER::lafashion,0,FSD50K
1288,a2c4999f-df6f-42a7-b733-3d10536b6d03_seg_0__aug01__noise_moderate,1325,a2c4999f-df6f-42a7-b733-3d10536b6d03_seg_0,a2c4999f-df6f-42a7-b733-3d10536b6d03,COUGHVID_UUID::a2c4999f-df6f-42a7-b733-3d10536b6d03,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a2c4999f-df6f-42a7-b733-3d10536b6d03.wav,0.0,9.6,1,train_augmentation_only,noise_moderate,42,153600,153600,0.7500388026237488,0.7495921850204468,20.0,,0.04275447960530518,164071_seg_0,164071,FSD50K_UPLOADER::ekvelika,1,FSD50K
1289,a2d7276b-0c33-4b83-aed9-c59d5bf3d6d0_seg_0__aug01__noise_moderate,1326,a2d7276b-0c33-4b83-aed9-c59d5bf3d6d0_seg_0,a2d7276b-0c33-4b83-aed9-c59d5bf3d6d0,COUGHVID_UUID::a2d7276b-0c33-4b83-aed9-c59d5bf3d6d0,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a2d7276b-0c33-4b83-aed9-c59d5bf3d6d0.wav,0.0,4.62,1,train_augmentation_only,noise_moderate,42,73920,73920,0.9302096366882324,0.9375060796737671,20.0,,0.05066817533857119,211501_seg_0,211501,FSD50K_UPLOADER::taira komori,2,FSD50K
1290,a2f3af55-0c64-4b6a-af94-35566bbdcf74_seg_0__aug01__noise_moderate,1327,a2f3af55-0c64-4b6a-af94-35566bbdcf74_seg_0,a2f3af55-0c64-4b6a-af94-35566bbdcf74,COUGHVID_UUID::a2f3af55-0c64-4b6a-af94-35566bbdcf74,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a2f3af55-0c64-4b6a-af94-35566bbdcf74.wav,0.0,9.968,1,train_augmentation_only,noise_moderate,42,159488,159488,0.9155590534210205,0.9121261239051819,20.0,,0.3267312886453522,322948_seg_0,322948,FSD50K_UPLOADER::salnier,4,FSD50K
1291,a30b1432-29fe-4a4d-953a-fb1edec1b468_seg_0__aug01__noise_moderate,1328,a30b1432-29fe-4a4d-953a-fb1edec1b468_seg_0,a30b1432-29fe-4a4d-953a-fb1edec1b468,COUGHVID_UUID::a30b1432-29fe-4a4d-953a-fb1edec1b468,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a30b1432-29fe-4a4d-953a-fb1edec1b468.wav,0.0,9.9,1,train_augmentation_only,noise_moderate,42,158400,158400,0.4752051532268524,0.4730322062969208,20.0,,0.004851126981705049,267569_seg_0,267569,FSD50K_UPLOADER::balancedenergy10,3,FSD50K
1292,a3508926-8315-4334-8810-ba3da217aabc_seg_0__aug01__noise_moderate,1329,a3508926-8315-4334-8810-ba3da217aabc_seg_0,a3508926-8315-4334-8810-ba3da217aabc,COUGHVID_UUID::a3508926-8315-4334-8810-ba3da217aabc,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a3508926-8315-4334-8810-ba3da217aabc.wav,0.0,7.92,1,train_augmentation_only,noise_moderate,42,126720,126720,1.0266258716583252,0.9990000128746033,20.0,,0.39088327041345927,378586_seg_0,378586,FSD50K_UPLOADER::13gpanska_tatar_filip,2,FSD50K
1293,a3529398-f357-4c11-bec3-c2e30088df2e_seg_0__aug01__noise_high,1330,a3529398-f357-4c11-bec3-c2e30088df2e_seg_0,a3529398-f357-4c11-bec3-c2e30088df2e,COUGHVID_UUID::a3529398-f357-4c11-bec3-c2e30088df2e,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a3529398-f357-4c11-bec3-c2e30088df2e.wav,0.0,9.9,1,train_augmentation_only,noise_high,42,158400,158400,0.8400647044181824,0.826853334903717,10.0,,2.13261441268492,55031_seg_0,55031,FSD50K_UPLOADER::suonidigenova,3,FSD50K
1294,a356e317-7698-4f2f-babf-1db281293f03_seg_0__aug01__noise_high,1331,a356e317-7698-4f2f-babf-1db281293f03_seg_0,a356e317-7698-4f2f-babf-1db281293f03,COUGHVID_UUID::a356e317-7698-4f2f-babf-1db281293f03,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a356e317-7698-4f2f-babf-1db281293f03.wav,0.0,9.0,1,train_augmentation_only,noise_high,42,144000,144000,0.9744777679443359,0.9990000128746033,10.0,,0.2874080112367059,49974_seg_0,49974,FSD50K_UPLOADER::daddoit,4,FSD50K
1295,a3a67ea5-43d5-4b74-8176-0230d2281efb_seg_0__aug01__noise_high,1333,a3a67ea5-43d5-4b74-8176-0230d2281efb_seg_0,a3a67ea5-43d5-4b74-8176-0230d2281efb,COUGHVID_UUID::a3a67ea5-43d5-4b74-8176-0230d2281efb,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a3a67ea5-43d5-4b74-8176-0230d2281efb.wav,0.0,4.8,1,train_augmentation_only,noise_high,42,76800,76800,0.731422483921051,0.7750391960144043,10.0,,0.1361577097077438,343942_seg_0,343942,FSD50K_UPLOADER::reitanna,1,FSD50K
1296,a3e8863e-e604-4d56-8dc5-9d26a198b699_seg_0__aug01__noise_high,1334,a3e8863e-e604-4d56-8dc5-9d26a198b699_seg_0,a3e8863e-e604-4d56-8dc5-9d26a198b699,COUGHVID_UUID::a3e8863e-e604-4d56-8dc5-9d26a198b699,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a3e8863e-e604-4d56-8dc5-9d26a198b699.wav,0.0,3.48,1,train_augmentation_only,noise_high,42,55680,55680,0.8986315727233887,0.9153609275817871,10.0,,1.4105967327483697,341184_seg_0,341184,FSD50K_UPLOADER::yoyodaman234,2,FSD50K
1297,a3f71947-b7ec-4fd4-a091-987a2859d5e1_seg_0__aug01__noise_high,1335,a3f71947-b7ec-4fd4-a091-987a2859d5e1_seg_0,a3f71947-b7ec-4fd4-a091-987a2859d5e1,COUGHVID_UUID::a3f71947-b7ec-4fd4-a091-987a2859d5e1,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a3f71947-b7ec-4fd4-a091-987a2859d5e1.wav,0.0,9.9,1,train_augmentation_only,noise_high,42,158400,158400,0.8320397138595581,0.8491133451461792,10.0,,0.35595199574793956,411542_seg_0,411542,FSD50K_UPLOADER::myak12,3,FSD50K
1298,a40655f3-e7d2-43fa-9339-c3a1f7233986_seg_0__aug01__noise_moderate,1336,a40655f3-e7d2-43fa-9339-c3a1f7233986_seg_0,a40655f3-e7d2-43fa-9339-c3a1f7233986,COUGHVID_UUID::a40655f3-e7d2-43fa-9339-c3a1f7233986,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a40655f3-e7d2-43fa-9339-c3a1f7233986.wav,0.0,9.78,1,train_augmentation_only,noise_moderate,42,156480,156480,0.9119189977645874,0.9119189977645874,20.0,,0.06148535048638338,33748_seg_0,33748,FSD50K_UPLOADER::jobro,4,FSD50K
1299,a40dc9a5-b433-451e-9adc-ca98a84cc1ef_seg_0__aug01__noise_high,1337,a40dc9a5-b433-451e-9adc-ca98a84cc1ef_seg_0,a40dc9a5-b433-451e-9adc-ca98a84cc1ef,COUGHVID_UUID::a40dc9a5-b433-451e-9adc-ca98a84cc1ef,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a40dc9a5-b433-451e-9adc-ca98a84cc1ef.wav,0.0,9.96,1,train_augmentation_only,noise_high,42,159360,159360,0.9719046950340271,0.9718774557113647,10.0,,0.13837501292006943,80929_seg_0,80929,FSD50K_UPLOADER::bennstir,0,FSD50K
1300,a41a84b6-f192-4b79-bb08-e47285cf8a4e_seg_0__aug01__noise_high,1338,a41a84b6-f192-4b79-bb08-e47285cf8a4e_seg_0,a41a84b6-f192-4b79-bb08-e47285cf8a4e,COUGHVID_UUID::a41a84b6-f192-4b79-bb08-e47285cf8a4e,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a41a84b6-f192-4b79-bb08-e47285cf8a4e.wav,0.0,9.84,1,train_augmentation_only,noise_high,42,157440,157440,0.8087950944900513,0.9990000128746033,10.0,,2.3417094201658277,399642_seg_0,399642,FSD50K_UPLOADER::soundsforhim,1,FSD50K
1301,a46654b3-b91b-4f95-8a69-3dcd1d428ea0_seg_0__aug01__noise_moderate,1339,a46654b3-b91b-4f95-8a69-3dcd1d428ea0_seg_0,a46654b3-b91b-4f95-8a69-3dcd1d428ea0,COUGHVID_UUID::a46654b3-b91b-4f95-8a69-3dcd1d428ea0,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a46654b3-b91b-4f95-8a69-3dcd1d428ea0.wav,0.0,9.84,1,train_augmentation_only,noise_moderate,42,157440,157440,0.638917088508606,0.6370532512664795,20.0,,0.021992295770085463,179902_seg_0,179902,FSD50K_UPLOADER::unfa,2,FSD50K
1302,a4732fa4-cad8-4db8-b902-143dc8ae0930_seg_0__aug01__noise_high,1340,a4732fa4-cad8-4db8-b902-143dc8ae0930_seg_0,a4732fa4-cad8-4db8-b902-143dc8ae0930,COUGHVID_UUID::a4732fa4-cad8-4db8-b902-143dc8ae0930,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a4732fa4-cad8-4db8-b902-143dc8ae0930.wav,0.0,9.96,1,train_augmentation_only,noise_high,42,159360,159360,0.9167934060096741,0.9169783592224121,10.0,,1.2467798027093326,334_seg_0,334,FSD50K_UPLOADER::anton,3,FSD50K
1303,a49d942a-331a-49b5-b755-8659a12fac07_seg_0__aug01__noise_moderate,1341,a49d942a-331a-49b5-b755-8659a12fac07_seg_0,a49d942a-331a-49b5-b755-8659a12fac07,COUGHVID_UUID::a49d942a-331a-49b5-b755-8659a12fac07,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a49d942a-331a-49b5-b755-8659a12fac07.wav,0.0,9.78,1,train_augmentation_only,noise_moderate,42,156480,156480,0.9048027992248535,0.9051783680915833,20.0,,0.49176970190838043,37992_seg_0,37992,FSD50K_UPLOADER::kathol,4,FSD50K
1304,a4ca8568-dcc2-457a-9087-9342c5bb4a62_seg_0__aug01__noise_moderate,1342,a4ca8568-dcc2-457a-9087-9342c5bb4a62_seg_0,a4ca8568-dcc2-457a-9087-9342c5bb4a62,COUGHVID_UUID::a4ca8568-dcc2-457a-9087-9342c5bb4a62,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a4ca8568-dcc2-457a-9087-9342c5bb4a62.wav,0.0,9.36,1,train_augmentation_only,noise_moderate,42,149760,149760,0.8551185131072998,0.8551417589187622,20.0,,0.11110027562496648,315733_seg_0,315733,FSD50K_UPLOADER::dobroide,0,FSD50K
1305,a4e4dc63-969f-4b6d-889a-b8f9d20028f7_seg_0__aug01__noise_high,1344,a4e4dc63-969f-4b6d-889a-b8f9d20028f7_seg_0,a4e4dc63-969f-4b6d-889a-b8f9d20028f7,COUGHVID_UUID::a4e4dc63-969f-4b6d-889a-b8f9d20028f7,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a4e4dc63-969f-4b6d-889a-b8f9d20028f7.wav,0.0,9.78,1,train_augmentation_only,noise_high,42,156480,156480,0.4357023537158966,0.429756760597229,10.0,,0.7965537464013044,59714_seg_0,59714,FSD50K_UPLOADER::digifishmusic,1,FSD50K
1306,a4e8f9b8-2d40-46c7-92a2-25c5f9d9fb28_seg_0__aug01__noise_high,1345,a4e8f9b8-2d40-46c7-92a2-25c5f9d9fb28_seg_0,a4e8f9b8-2d40-46c7-92a2-25c5f9d9fb28,COUGHVID_UUID::a4e8f9b8-2d40-46c7-92a2-25c5f9d9fb28,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a4e8f9b8-2d40-46c7-92a2-25c5f9d9fb28.wav,0.0,9.9,1,train_augmentation_only,noise_high,42,158400,158400,0.7245751619338989,0.723074734210968,10.0,,0.6773890994325359,151089_seg_0,151089,FSD50K_UPLOADER::ripper351,2,FSD50K
1307,a5025365-abca-4ff4-a335-a692389b7553_seg_0__aug01__noise_moderate,1346,a5025365-abca-4ff4-a335-a692389b7553_seg_0,a5025365-abca-4ff4-a335-a692389b7553,COUGHVID_UUID::a5025365-abca-4ff4-a335-a692389b7553,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a5025365-abca-4ff4-a335-a692389b7553.wav,0.0,9.9,1,train_augmentation_only,noise_moderate,42,158400,158400,0.9775106906890869,0.9820488095283508,20.0,,0.048970265527635067,107190_seg_0,107190,FSD50K_UPLOADER::praesius,4,FSD50K
1308,a521beb8-4e79-4d26-8a6a-7570afc0d8cb_seg_0__aug01__noise_moderate,1347,a521beb8-4e79-4d26-8a6a-7570afc0d8cb_seg_0,a521beb8-4e79-4d26-8a6a-7570afc0d8cb,COUGHVID_UUID::a521beb8-4e79-4d26-8a6a-7570afc0d8cb,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a521beb8-4e79-4d26-8a6a-7570afc0d8cb.wav,0.0,9.78,1,train_augmentation_only,noise_moderate,42,156480,156480,0.7701579332351685,0.7698708176612854,20.0,,0.12107959974799062,369924_seg_0,369924,FSD50K_UPLOADER::mephisto_egmont,0,FSD50K
1309,a523b86d-a88a-450b-a778-bb131e1e0865_seg_0__aug01__noise_high,1348,a523b86d-a88a-450b-a778-bb131e1e0865_seg_0,a523b86d-a88a-450b-a778-bb131e1e0865,COUGHVID_UUID::a523b86d-a88a-450b-a778-bb131e1e0865,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a523b86d-a88a-450b-a778-bb131e1e0865.wav,0.0,4.477333333333333,1,train_augmentation_only,noise_high,42,71638,71638,1.098705530166626,0.9990000128746033,10.0,,0.10320035541112357,223526_seg_1,223526,FSD50K_UPLOADER::jaraxe,2,FSD50K
1310,a55596ff-f478-4f96-8a86-5ba5a50d9c8e_seg_0__aug01__noise_moderate,1349,a55596ff-f478-4f96-8a86-5ba5a50d9c8e_seg_0,a55596ff-f478-4f96-8a86-5ba5a50d9c8e,COUGHVID_UUID::a55596ff-f478-4f96-8a86-5ba5a50d9c8e,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a55596ff-f478-4f96-8a86-5ba5a50d9c8e.wav,0.0,6.24,1,train_augmentation_only,noise_moderate,42,99840,99840,0.8286197185516357,0.8286197185516357,20.0,,2.307382673207429,62fbdead-b90b-4829-a75d-72614b616a83_seg_0,62fbdead-b90b-4829-a75d-72614b616a83,COUGHVID_UUID::62fbdead-b90b-4829-a75d-72614b616a83,2,COUGHVID
1311,a59b651a-1ff1-48c7-80d2-e22c099ac642_seg_0__aug01__noise_moderate,1350,a59b651a-1ff1-48c7-80d2-e22c099ac642_seg_0,a59b651a-1ff1-48c7-80d2-e22c099ac642,COUGHVID_UUID::a59b651a-1ff1-48c7-80d2-e22c099ac642,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a59b651a-1ff1-48c7-80d2-e22c099ac642.wav,0.0,9.78,1,train_augmentation_only,noise_moderate,42,156480,156480,0.9118428826332092,0.914322555065155,20.0,,0.18876933307935947,381818_seg_0,381818,FSD50K_UPLOADER::behesht1,3,FSD50K
1312,a5a1c57a-c8ab-4366-bf4a-0b8d21729518_seg_0__aug01__noise_moderate,1351,a5a1c57a-c8ab-4366-bf4a-0b8d21729518_seg_0,a5a1c57a-c8ab-4366-bf4a-0b8d21729518,COUGHVID_UUID::a5a1c57a-c8ab-4366-bf4a-0b8d21729518,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a5a1c57a-c8ab-4366-bf4a-0b8d21729518.wav,0.0,9.96,1,train_augmentation_only,noise_moderate,42,159360,159360,0.9913649559020996,0.9913955330848694,20.0,,0.11013185479746386,67655_seg_0,67655,FSD50K_UPLOADER::qubodup,1,FSD50K
1313,a5aeaa95-ed25-452b-b112-62c042c21b33_seg_0__aug01__noise_moderate,1352,a5aeaa95-ed25-452b-b112-62c042c21b33_seg_0,a5aeaa95-ed25-452b-b112-62c042c21b33,COUGHVID_UUID::a5aeaa95-ed25-452b-b112-62c042c21b33,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a5aeaa95-ed25-452b-b112-62c042c21b33.wav,0.0,9.18,1,train_augmentation_only,noise_moderate,42,146880,146880,1.006178855895996,0.9990000128746033,20.0,,0.16614600454384015,88148_seg_0,88148,FSD50K_UPLOADER::ifartinurgeneraldirection,3,FSD50K
1314,a5db38cf-708c-4982-b43e-0cdf604d770b_seg_0__aug01__noise_high,1353,a5db38cf-708c-4982-b43e-0cdf604d770b_seg_0,a5db38cf-708c-4982-b43e-0cdf604d770b,COUGHVID_UUID::a5db38cf-708c-4982-b43e-0cdf604d770b,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a5db38cf-708c-4982-b43e-0cdf604d770b.wav,0.0,9.78,1,train_augmentation_only,noise_high,42,156480,156480,0.7462145090103149,0.7477994561195374,10.0,,0.4639728230787961,9913_seg_0,9913,FSD50K_UPLOADER::snoman,2,FSD50K
1315,a5e352b6-3f84-4374-9551-15e14383c27b_seg_0__aug01__noise_moderate,1354,a5e352b6-3f84-4374-9551-15e14383c27b_seg_0,a5e352b6-3f84-4374-9551-15e14383c27b,COUGHVID_UUID::a5e352b6-3f84-4374-9551-15e14383c27b,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a5e352b6-3f84-4374-9551-15e14383c27b.wav,0.0,9.96,1,train_augmentation_only,noise_moderate,42,159360,159360,0.6186414361000061,0.6285220980644226,20.0,,0.11639380320791803,100313_seg_0,100313,FSD50K_UPLOADER::ifartinurgeneraldirection,3,FSD50K
1316,a5fa8c76-d33f-491e-a515-f64ceb00a016_seg_0__aug01__noise_moderate,1355,a5fa8c76-d33f-491e-a515-f64ceb00a016_seg_0,a5fa8c76-d33f-491e-a515-f64ceb00a016,COUGHVID_UUID::a5fa8c76-d33f-491e-a515-f64ceb00a016,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a5fa8c76-d33f-491e-a515-f64ceb00a016.wav,0.0,6.84,1,train_augmentation_only,noise_moderate,42,109440,109440,0.9074767827987671,0.9082016944885254,20.0,,0.03449748359902211,46731_seg_0,46731,FSD50K_UPLOADER::gagaman,4,FSD50K
1317,a60e1682-1dda-4bc7-ab05-8e881a8b867a_seg_0__aug01__noise_high,1356,a60e1682-1dda-4bc7-ab05-8e881a8b867a_seg_0,a60e1682-1dda-4bc7-ab05-8e881a8b867a,COUGHVID_UUID::a60e1682-1dda-4bc7-ab05-8e881a8b867a,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a60e1682-1dda-4bc7-ab05-8e881a8b867a.wav,0.0,9.78,1,train_augmentation_only,noise_high,42,156480,156480,0.9289336204528809,0.9342682957649231,10.0,,1.0044377845508983,236527_seg_0,236527,FSD50K_UPLOADER::bcimmet,4,FSD50K
1318,a61dc6d6-2367-4179-92af-652e96b272d6_seg_0__aug01__noise_high,1357,a61dc6d6-2367-4179-92af-652e96b272d6_seg_0,a61dc6d6-2367-4179-92af-652e96b272d6,COUGHVID_UUID::a61dc6d6-2367-4179-92af-652e96b272d6,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a61dc6d6-2367-4179-92af-652e96b272d6.wav,0.0,5.28,1,train_augmentation_only,noise_high,42,84480,84480,0.7509958744049072,0.7846169471740723,10.0,,0.6994899691280373,45720_seg_0,45720,FSD50K_UPLOADER::torn.rugged.audio.35,0,FSD50K
1319,a6417792-0dfe-46da-b820-3c047f15ad9a_seg_0__aug01__noise_moderate,1358,a6417792-0dfe-46da-b820-3c047f15ad9a_seg_0,a6417792-0dfe-46da-b820-3c047f15ad9a,COUGHVID_UUID::a6417792-0dfe-46da-b820-3c047f15ad9a,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a6417792-0dfe-46da-b820-3c047f15ad9a.wav,0.0,4.413333333333333,1,train_augmentation_only,noise_moderate,42,70614,70614,1.031033992767334,0.9990000128746033,20.0,,0.7233315030696145,185751_seg_0,185751,FSD50K_UPLOADER::marcgp13,1,FSD50K
1320,a649bd89-6584-41e5-a251-033caa07d08a_seg_0__aug01__noise_high,1359,a649bd89-6584-41e5-a251-033caa07d08a_seg_0,a649bd89-6584-41e5-a251-033caa07d08a,COUGHVID_UUID::a649bd89-6584-41e5-a251-033caa07d08a,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a649bd89-6584-41e5-a251-033caa07d08a.wav,0.0,4.32,1,train_augmentation_only,noise_high,42,69120,69120,1.0752146244049072,0.9990000128746033,10.0,,0.8215472988910767,262660_seg_0,262660,FSD50K_UPLOADER::rhythmpeople,0,FSD50K
1321,a64fcfe4-90bd-4128-a5f4-28f2085995e8_seg_0__aug01__noise_moderate,1360,a64fcfe4-90bd-4128-a5f4-28f2085995e8_seg_0,a64fcfe4-90bd-4128-a5f4-28f2085995e8,COUGHVID_UUID::a64fcfe4-90bd-4128-a5f4-28f2085995e8,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a64fcfe4-90bd-4128-a5f4-28f2085995e8.wav,0.0,9.84,1,train_augmentation_only,noise_moderate,42,157440,157440,1.0449882745742798,0.9990000128746033,20.0,,0.6958555018170589,368084_seg_0,368084,FSD50K_UPLOADER::magnesus,2,FSD50K
1322,a664172f-6df4-44db-bfd4-c735f1edc3e6_seg_0__aug01__noise_high,1361,a664172f-6df4-44db-bfd4-c735f1edc3e6_seg_0,a664172f-6df4-44db-bfd4-c735f1edc3e6,COUGHVID_UUID::a664172f-6df4-44db-bfd4-c735f1edc3e6,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a664172f-6df4-44db-bfd4-c735f1edc3e6.wav,0.0,3.84,1,train_augmentation_only,noise_high,42,61440,61440,1.0243135690689087,0.9990000128746033,10.0,,4.93166932388535,102707_seg_0,102707,FSD50K_UPLOADER::cambra,3,FSD50K
1323,a670d7c4-b813-4c4b-8176-07f8a10cf1be_seg_0__aug01__noise_moderate,1362,a670d7c4-b813-4c4b-8176-07f8a10cf1be_seg_0,a670d7c4-b813-4c4b-8176-07f8a10cf1be,COUGHVID_UUID::a670d7c4-b813-4c4b-8176-07f8a10cf1be,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a670d7c4-b813-4c4b-8176-07f8a10cf1be.wav,0.0,4.74,1,train_augmentation_only,noise_moderate,42,75840,75840,0.759505033493042,0.7579337954521179,20.0,,0.07948863274132158,236400_seg_0,236400,FSD50K_UPLOADER::bcimmet,4,FSD50K
1324,a684a1c0-e2de-4ae2-b1a1-cca613005bd5_seg_0__aug01__noise_high,1363,a684a1c0-e2de-4ae2-b1a1-cca613005bd5_seg_0,a684a1c0-e2de-4ae2-b1a1-cca613005bd5,COUGHVID_UUID::a684a1c0-e2de-4ae2-b1a1-cca613005bd5,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a684a1c0-e2de-4ae2-b1a1-cca613005bd5.wav,0.0,4.56,1,train_augmentation_only,noise_high,42,72960,72960,0.9634125232696533,0.9627476930618286,10.0,,0.25016031381718346,180764_seg_0,180764,FSD50K_UPLOADER::toiletrolltube,2,FSD50K
1325,a68ab20d-545c-4f17-9c46-05d7ee8fabba_seg_0__aug01__noise_high,1364,a68ab20d-545c-4f17-9c46-05d7ee8fabba_seg_0,a68ab20d-545c-4f17-9c46-05d7ee8fabba,COUGHVID_UUID::a68ab20d-545c-4f17-9c46-05d7ee8fabba,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a68ab20d-545c-4f17-9c46-05d7ee8fabba.wav,0.0,9.96,1,train_augmentation_only,noise_high,42,159360,159360,0.9625334739685059,0.9990000128746033,10.0,,0.5312407311186785,137244_seg_1,137244,FSD50K_UPLOADER::xenognosis,0,FSD50K
1326,a6b7aeb5-6b58-4bea-9e2d-6ee573cd1aab_seg_0__aug01__noise_moderate,1365,a6b7aeb5-6b58-4bea-9e2d-6ee573cd1aab_seg_0,a6b7aeb5-6b58-4bea-9e2d-6ee573cd1aab,COUGHVID_UUID::a6b7aeb5-6b58-4bea-9e2d-6ee573cd1aab,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a6b7aeb5-6b58-4bea-9e2d-6ee573cd1aab.wav,0.0,5.04,1,train_augmentation_only,noise_moderate,42,80640,80640,0.8033758401870728,0.8019946217536926,20.0,,0.019403986768980003,184725_seg_0,184725,FSD50K_UPLOADER::qubodup,1,FSD50K
1327,a6c4aa4b-eaa9-457f-a077-98eba5b8ad0e_seg_0__aug01__noise_moderate,1366,a6c4aa4b-eaa9-457f-a077-98eba5b8ad0e_seg_0,a6c4aa4b-eaa9-457f-a077-98eba5b8ad0e,COUGHVID_UUID::a6c4aa4b-eaa9-457f-a077-98eba5b8ad0e,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\a6c4aa4b-eaa9-457f-a077-98eba5b8ad0e.wav,0.0,9.54,1,train_augmentation_only,noise_moderate,42,152640,152640,1.062811255455017,0.9990000128746033,20.0,,0.8376976402564835,399642_seg_0,399642,FSD50K_UPLOADER::soundsforhim,1,FSD50K
