split_group,split,fold,dataset_origin,uploader,n_segments,n_positive_segments,quality_split_role
COUGHVID_UUID::b973f0bc-586f-4559-8015-ab7a2a5579fc,train,3,COUGHVID,,1,0,development
COUGHVID_UUID::b986fda8-71e3-4de9-8702-5cc2c82b5faa,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::b9e06a23-d76b-4164-b39a-64cd753a3c56,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::bb17ca61-9aa8-45d2-9b3e-52c53965641f,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::bc24d4d9-b66b-4429-8228-6645de25622f,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::bc27b4fb-a820-4296-a776-0f0943ba1455,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::bc9ba87c-6dd2-47b0-abd9-ee3266a49387,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::bd0feb52-490e-432e-bf9f-e3c0ddb9eb89,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::bd14922a-f88e-4b99-a338-360789a40b69,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::bd3f28af-fb51-4867-b4ce-b56a6b17a79b,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::be265d6b-9bc3-4499-a099-940ad4479dde,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::be9d7901-a0ae-4ef1-83f6-d58c5263cd96,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::beb9eff3-e2c7-4f53-981b-0abc09158dec,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::bf4ca169-aab4-466f-8e14-63631e0b3ea0,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::c0687f80-4d3b-473e-9cd5-7ade1b43f528,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::c0a97228-1fdd-4d87-bdcc-ce8b835ffdd2,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::c233a7a1-c6d8-4f5f-8f87-bfd180c6d32e,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::c2795c09-691f-421d-87eb-60d11ef0a776,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::c2e033f0-5e2f-4793-be75-afa9ae7d3f8f,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::c34dae42-797d-41cd-815d-b10d23d8844d,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::c36e8c36-3dfb-4ffd-98e2-118b6d58febf,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::c3c69ce2-8617-4329-8f39-7f7b16daafed,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::c4393c6c-412f-4f55-b417-9325337295c1,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::c52cae2c-3250-45e4-9c3a-4cfb08ef9c98,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::c5868d6c-a411-4f12-b563-0a418224c376,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::c67bffd4-1620-4f80-9b40-5661d595a5a0,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::c73c0e08-c880-4f04-a432-150d9c955b0c,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::c776e24b-6f36-4b9a-b104-fb0a6d617854,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::c7f04242-4649-488a-bf21-72fa488e1c5b,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::c91f0ba5-6d0e-415a-a27f-b9753d758533,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::ca4c3587-d044-4242-81e1-7a51e68db6a7,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::ca4c72fb-627d-4cd4-9120-ce93f05dcb56,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::cab3fcff-7d53-4f0e-8e81-5b537b268657,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::cbc44a45-447f-4143-b0eb-1bb44185b99a,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::cc0bc8c7-eb1b-4290-8f64-58c4fe25c58e,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::ccdb32af-58f4-4718-9f6e-eec7e0020382,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::cd63091b-d9e3-4ff9-a6f0-c2c0b9d65790,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::cd70f9b7-5ea5-403c-aff7-4804663bfbf6,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::cea5c53a-7be4-46fe-af4b-9e8976cc0178,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::cf16794b-0a6a-4c43-8785-227bf882d277,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::d00ea88c-8581-4fc2-8956-e5d996ab2a5c,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::d07e4f28-d901-4c74-a849-ccaa432173f8,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::d085181f-cd24-464a-9bd2-b8fe313d2321,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::d1c5cabc-edf9-4244-9ba4-a379bf154e29,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::d297b163-1de9-42b1-abf5-ee9ca659377f,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::d36b2344-52ea-4ba3-ba59-342ad523a675,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::d3fa5711-b9b4-47ad-b483-c767c36d24ac,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::d50fd3a5-eed3-42d1-aecc-ecb0cbec3903,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::d6d50155-5eb2-421e-9da1-8ad5faa275a1,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::d6f624cb-757b-441c-bf5f-e22dc914277b,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::d7abd3ca-33d1-498b-9928-41e316047998,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::d8dd429e-db29-4389-96a3-e68e6d8a6b77,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::d954acf1-9620-448c-a856-f617f1eca77a,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::d9936aee-41cf-4917-a02e-99b76db504c9,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::da46a312-ce96-4de1-9093-dc28d77a46a9,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::daf72e17-3529-4037-8fee-3852396f059b,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::dc2d0ff1-8f06-4deb-a95f-bdac66488319,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::dc994f21-ea5e-4236-bc48-2fd980feb2f8,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::dd489c88-affc-4142-ac56-752c3a433991,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::dd7e32e6-a949-4c92-a5b1-628edbb65144,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::de67d064-eff4-40c4-ab46-b115d0691e1f,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::dea47426-a6cb-4ab4-a3aa-8dad29db8183,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::df17949b-3eb0-45a5-801b-7a7f3985031e,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::df6cf29a-fcf8-4b96-ab4f-19e018c3b297,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::e048aa97-7313-48f8-99f7-0f2795bf4a48,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::e0775475-c08a-4b96-9227-a9eaf90616ac,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::e0bd94ad-3476-4149-a368-f13f68f56fbc,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::e1b9d3d1-61f8-4957-923b-e2715d7fabb1,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::e23dd9bb-9e34-4cc8-b3ba-cfa5222d9fd8,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::e34e8af3-7bcc-4e7d-9951-553af852bc8c,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::e3809e9c-1e0a-40d4-9008-6ef4eb69b1f4,train,3,COUGHVID,,1,0,development
COUGHVID_UUID::e3a3766b-6f4a-4c72-a35e-fddb96113795,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::e4739ce1-f3e5-4af2-adb5-98f022c50bf7,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::e4740bf9-f9ea-47f9-9fbd-1a285654a9de,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::e58d45f3-7d6e-48e6-801b-eafc15f1ec85,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::e614bfdf-0264-4094-8585-a1cd4068f503,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::e659ca3c-b237-4fa7-b612-ac29fcac79d0,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::e6b481ff-0920-4d48-bb9d-8b5349c483b7,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::e7b94eb1-f37d-4bfe-bc67-e8e13a8870f6,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::e7bd9488-4878-404b-bc30-da40ac705462,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::e8527a0e-96c9-4026-96c2-3b3a3508f3ee,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::e8eaf768-9997-4a63-ad2e-4a01c5adee86,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::e9650512-35f6-4872-acca-c8aca7cd228b,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::e9ac8c20-f223-4225-8e17-bd524ecb0a68,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::e9cc9a65-15c2-4acf-8412-4cffc98eb56f,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::ea783521-7fe9-4e65-9dd1-ba4d30126bae,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::ea8b1411-bcc8-47f3-8ba7-9b3585b83319,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::eb5db267-0123-403a-99da-2ce15429f502,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::eb74838f-26b9-457e-a4f6-3fff63ebc270,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::eceaa3a9-f850-4ba9-82ee-1bcd2575b99c,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::ed432a19-0e50-4864-8cfd-8db00d940249,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::ee28fdd9-6f0a-4c52-bb38-c8c43f24a669,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::ee81db75-dd90-45fc-a2a4-3dfb689f2fbd,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::eefa4eaa-dd83-43b7-85e1-2b6389223461,train,3,COUGHVID,,1,0,development
COUGHVID_UUID::efe41fcb-0a86-4fd3-ad6c-e85f4cde8550,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::f0be2916-492b-4de5-9061-015407dfe010,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::f1e02616-7b84-4e35-8d7f-1961b27c1c7a,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::f33560fd-1e3f-4117-b759-b2151dfb7eab,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::f347e2ac-a8f0-4eb1-8d14-088345ca7a7b,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::f3a3af59-0ebf-4644-a38b-32e36a70b876,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::f4748a2e-b4b7-4b87-be75-8352db1c9b25,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::f5231767-4f81-4b7a-bace-c6eae80fe56c,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::f5531d66-e612-41c3-b7c1-658fe7922f34,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::f6106423-2107-4296-8f2a-feab7047a322,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::f648c8d2-86db-4f23-a1b9-a0b437cef2e0,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::f76b3127-9c87-42ad-a745-6db235e9d632,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::f7f6c610-34ff-4fbc-b4b1-4b061444766c,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::f8d8b216-d17d-40ce-8de6-6a889adcf016,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::f9328b47-1943-4dea-a54a-18cc3c5d06e4,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::f9f521ef-bcba-461f-8dcc-b4df6f6beb2f,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::fac54acc-602e-45d7-8b4c-ed926bd9fd5c,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::fcc3203a-cc1f-4eb8-a652-39a43311f598,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::fd0859a7-9b11-405f-b151-6f21048f50bd,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::fd368417-9638-465f-baac-9a08e3fae7fc,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::fe40afee-154b-4092-8626-baf91e2860ff,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::ff8435f6-76b5-42c1-8f4c-7479710e71bf,train,3,COUGHVID,,1,1,development
COUGHVID_UUID::ffa718e8-da65-4602-8da8-cda7cdc568f2,train,3,COUGHVID,,1,1,development
FSD50K_UPLOADER::13fpanska_kamm_oliver,train,3,FSD50K,13FPanska_Kamm_Oliver,3,0,development
FSD50K_UPLOADER::13fpanska_stranska_michaela,train,3,FSD50K,13FPanska_Stranska_Michaela,1,0,development
FSD50K_UPLOADER::13henand,train,3,FSD50K,13henand,2,0,development
FSD50K_UPLOADER::14g_panska_kaminkova_a,train,3,FSD50K,14G_Panska_Kaminkova_A,3,0,development
FSD50K_UPLOADER::14gpanskazackovam,train,3,FSD50K,14GPanskaZackovaM,1,1,development
FSD50K_UPLOADER::2887679652,train,3,FSD50K,2887679652,3,0,development
FSD50K_UPLOADER::abernstein,train,3,FSD50K,AberNStein,2,0,development
FSD50K_UPLOADER::adammusic18,train,3,FSD50K,adammusic18,1,0,development
FSD50K_UPLOADER::addiesindie13,train,3,FSD50K,addiesindie13,1,0,development
FSD50K_UPLOADER::ahjteam,train,3,FSD50K,ahjteam,1,0,development
FSD50K_UPLOADER::albertofcasuso,train,3,FSD50K,albertofcasuso,3,0,development
FSD50K_UPLOADER::alegt06,train,3,FSD50K,AleGT06,5,0,development
FSD50K_UPLOADER::alshred,train,3,FSD50K,Alshred,1,0,development
FSD50K_UPLOADER::amphibio,train,3,FSD50K,Amphibio,1,0,development
FSD50K_UPLOADER::andream84,train,3,FSD50K,AndreaM84,2,0,development
FSD50K_UPLOADER::antistatikk,train,3,FSD50K,antistatikk,1,0,development
FSD50K_UPLOADER::applauseav,train,3,FSD50K,applauseav,2,0,development
FSD50K_UPLOADER::arnaump,train,3,FSD50K,arnaump,4,0,development
FSD50K_UPLOADER::atkom,train,3,FSD50K,Atkom,2,0,development
FSD50K_UPLOADER::audeption,train,3,FSD50K,Audeption,1,0,development
FSD50K_UPLOADER::audioriggs,train,3,FSD50K,AudioRiggs,1,0,development
FSD50K_UPLOADER::audy_leonard,train,3,FSD50K,Audy_Leonard,1,0,development
FSD50K_UPLOADER::badkitty67044,train,3,FSD50K,Badkitty67044,1,0,development
FSD50K_UPLOADER::ballistiq85,train,3,FSD50K,Ballistiq85,1,0,development
FSD50K_UPLOADER::beatproduction,train,3,FSD50K,BeatProduction,1,0,development
FSD50K_UPLOADER::beetleyourstrulynever,train,3,FSD50K,beetleyourstrulynever,2,0,development
FSD50K_UPLOADER::benjaminharveydesign,train,3,FSD50K,benjaminharveydesign,24,0,development
FSD50K_UPLOADER::beskhu,train,3,FSD50K,beskhu,44,0,development
FSD50K_UPLOADER::bidone,train,3,FSD50K,Bidone,1,0,development
FSD50K_UPLOADER::bmccoy2,train,3,FSD50K,bmccoy2,2,0,development
FSD50K_UPLOADER::bobtheross,train,3,FSD50K,BOBtheROSS,2,2,development
FSD50K_UPLOADER::boksholm,train,3,FSD50K,boksholm,1,0,development
FSD50K_UPLOADER::bondegi,train,3,FSD50K,bondegi,1,0,development
FSD50K_UPLOADER::bowen707,train,3,FSD50K,Bowen707,1,0,development
FSD50K_UPLOADER::bram,train,3,FSD50K,Bram,2,0,development
FSD50K_UPLOADER::brotherprovisional,train,3,FSD50K,Brotherprovisional,2,0,development
FSD50K_UPLOADER::bulj,train,3,FSD50K,bulj,1,0,development
FSD50K_UPLOADER::bushi3593,train,3,FSD50K,bushi3593,4,0,development
FSD50K_UPLOADER::caesar2164,train,3,FSD50K,caesar2164,1,0,development
FSD50K_UPLOADER::cargio0003,train,3,FSD50K,cargio0003,1,0,development
FSD50K_UPLOADER::carrigsound,train,3,FSD50K,carrigsound,7,0,development
FSD50K_UPLOADER::cemagar,train,3,FSD50K,cemagar,4,0,development
FSD50K_UPLOADER::chantalharvey,train,3,FSD50K,ChantalHarvey,2,0,development
FSD50K_UPLOADER::chevy_snyder,train,3,FSD50K,Chevy_Snyder,1,0,development
FSD50K_UPLOADER::chippy569,train,3,FSD50K,Chippy569,2,0,development
FSD50K_UPLOADER::clagnut,train,3,FSD50K,Clagnut,2,0,development
FSD50K_UPLOADER::codeine,train,3,FSD50K,Codeine,2,0,development
FSD50K_UPLOADER::colinpoh,train,3,FSD50K,colinpoh,4,0,development
FSD50K_UPLOADER::comedictragedy,train,3,FSD50K,comedictragedy,2,0,development
FSD50K_UPLOADER::counter-gamer,train,3,FSD50K,Counter-gamer,1,0,development
FSD50K_UPLOADER::crunchynut,train,3,FSD50K,CrunchyNut,2,0,development
FSD50K_UPLOADER::daboy291,train,3,FSD50K,daboy291,11,0,development
FSD50K_UPLOADER::daddoit,train,3,FSD50K,dADDoiT,1,0,development
FSD50K_UPLOADER::darlingfordays,train,3,FSD50K,darlingfordays,1,0,development
FSD50K_UPLOADER::davidferoli,train,3,FSD50K,davidferoli,2,0,development
FSD50K_UPLOADER::delphidebrain,train,3,FSD50K,delphidebrain,3,2,development
FSD50K_UPLOADER::dersuperanton,train,3,FSD50K,dersuperanton,21,1,development
FSD50K_UPLOADER::digifishmusic,train,3,FSD50K,digifishmusic,13,1,development
FSD50K_UPLOADER::djpablochiriboga,train,3,FSD50K,djpablochiriboga,2,0,development
FSD50K_UPLOADER::djym,train,3,FSD50K,djym,1,0,development
FSD50K_UPLOADER::dr19,train,3,FSD50K,dr19,1,0,development
FSD50K_UPLOADER::drkvixn91,train,3,FSD50K,Drkvixn91,17,2,development
FSD50K_UPLOADER::duv22,train,3,FSD50K,Duv22,1,0,development
FSD50K_UPLOADER::edinc90,train,3,FSD50K,edinc90,2,0,development
FSD50K_UPLOADER::efeberton,train,3,FSD50K,efeberton,1,0,development
FSD50K_UPLOADER::else_fucker,train,3,FSD50K,else_fucker,1,0,development
FSD50K_UPLOADER::emilia,train,3,FSD50K,emilia,2,0,development
FSD50K_UPLOADER::epanody,train,3,FSD50K,epanody,34,0,development
FSD50K_UPLOADER::ertoeihf,train,3,FSD50K,ertoeihf,1,0,development
FSD50K_UPLOADER::everflux,train,3,FSD50K,Everflux,1,0,development
FSD50K_UPLOADER::ewrandom,train,3,FSD50K,ewrandom,1,0,development
FSD50K_UPLOADER::ezequieltm,train,3,FSD50K,ezequielTM,1,0,development
FSD50K_UPLOADER::felipelnv,train,3,FSD50K,felipelnv,1,0,development
FSD50K_UPLOADER::filmfan87,train,3,FSD50K,filmfan87,1,0,development
FSD50K_UPLOADER::finalcrystine,train,3,FSD50K,finalCrystine,4,0,development
FSD50K_UPLOADER::firefreak,train,3,FSD50K,firefreak,1,0,development
FSD50K_UPLOADER::flogman,train,3,FSD50K,flogman,4,0,development
FSD50K_UPLOADER::fngersounds,train,3,FSD50K,FngerSounds,5,0,development
FSD50K_UPLOADER::fugeni,train,3,FSD50K,Fugeni,1,0,development
FSD50K_UPLOADER::genel,train,3,FSD50K,genel,5,0,development
FSD50K_UPLOADER::geoneo0,train,3,FSD50K,geoneo0,13,0,development
FSD50K_UPLOADER::geraldfiebig,train,3,FSD50K,geraldfiebig,10,0,development
FSD50K_UPLOADER::ghostcake,train,3,FSD50K,ghostcake,2,0,development
FSD50K_UPLOADER::giocosound,train,3,FSD50K,GiocoSound,4,0,development
FSD50K_UPLOADER::goup_1,train,3,FSD50K,Goup_1,1,0,development
FSD50K_UPLOADER::gregswinford,train,3,FSD50K,gregswinford,1,0,development
FSD50K_UPLOADER::guamorims,train,3,FSD50K,guamorims,2,0,development
FSD50K_UPLOADER::gunnbladez,train,3,FSD50K,gunnbladez,1,0,development
FSD50K_UPLOADER::handfan,train,3,FSD50K,Handfan,1,0,development
FSD50K_UPLOADER::happy_boozer,train,3,FSD50K,happy_boozer,2,0,development
FSD50K_UPLOADER::herbertboland,train,3,FSD50K,HerbertBoland,25,0,development
FSD50K_UPLOADER::hgseidl,train,3,FSD50K,hgseidl,1,0,development
FSD50K_UPLOADER::hoerspielwerkstatt_hef,train,3,FSD50K,Hoerspielwerkstatt_HEF,4,0,development
FSD50K_UPLOADER::holyshin,train,3,FSD50K,holyshin,1,0,development
FSD50K_UPLOADER::hyderpotter,train,3,FSD50K,hyderpotter,4,0,development
FSD50K_UPLOADER::hypernovajm,train,3,FSD50K,hypernovajm,2,0,development
FSD50K_UPLOADER::ingolyrio,train,3,FSD50K,ingolyrio,4,0,development
FSD50K_UPLOADER::iokera,train,3,FSD50K,iokera,1,0,development
FSD50K_UPLOADER::ivolipa,train,3,FSD50K,ivolipa,7,0,development
FSD50K_UPLOADER::jace,train,3,FSD50K,Jace,8,0,development
FSD50K_UPLOADER::jamesabdulrahman,train,3,FSD50K,jamesabdulrahman,1,0,development
FSD50K_UPLOADER::jamitch2,train,3,FSD50K,Jamitch2,1,0,development
FSD50K_UPLOADER::janisaguy,train,3,FSD50K,JanIsAGuy,1,0,development
FSD50K_UPLOADER::jawbutch,train,3,FSD50K,jawbutch,5,0,development
FSD50K_UPLOADER::jcdecha,train,3,FSD50K,jcdecha,2,0,development
FSD50K_UPLOADER::jdr3productions,train,3,FSD50K,jdr3productions,1,0,development
FSD50K_UPLOADER::jl_barrett,train,3,FSD50K,JL_barrett,16,0,development
FSD50K_UPLOADER::jmayoff,train,3,FSD50K,jmayoff,1,0,development
FSD50K_UPLOADER::jmdh,train,3,FSD50K,jmdh,2,0,development
FSD50K_UPLOADER::jocafe,train,3,FSD50K,JoCaFe,1,0,development
FSD50K_UPLOADER::jodybruchon,train,3,FSD50K,jodybruchon,4,0,development
FSD50K_UPLOADER::jonsept,train,3,FSD50K,jonsept,1,0,development
FSD50K_UPLOADER::juan9826,train,3,FSD50K,juan9826,2,0,development
FSD50K_UPLOADER::juanma1008,train,3,FSD50K,Juanma1008,2,0,development
FSD50K_UPLOADER::julius_galla,train,3,FSD50K,julius_galla,2,0,development
FSD50K_UPLOADER::jyoung20,train,3,FSD50K,jyoung20,3,1,development
FSD50K_UPLOADER::kane53126,train,3,FSD50K,Kane53126,2,0,development
FSD50K_UPLOADER::kassimaja,train,3,FSD50K,kassimaja,1,0,development
FSD50K_UPLOADER::kingof_thelab,train,3,FSD50K,kingof_thelab,6,0,development
FSD50K_UPLOADER::klakmart,train,3,FSD50K,klakmart,1,0,development
FSD50K_UPLOADER::klarpen,train,3,FSD50K,KLarpen,1,0,development
FSD50K_UPLOADER::konamiuss,train,3,FSD50K,Konamiuss,4,0,development
FSD50K_UPLOADER::kscanlon,train,3,FSD50K,kscanlon,1,0,development
FSD50K_UPLOADER::laiaoreka,train,3,FSD50K,laiaoreka,5,0,development
FSD50K_UPLOADER::lauriemc,train,3,FSD50K,lauriemc,1,0,development
FSD50K_UPLOADER::lebcraftlp,train,3,FSD50K,lebcraftlp,1,0,development
FSD50K_UPLOADER::levinj,train,3,FSD50K,levinj,2,0,development
FSD50K_UPLOADER::levite_sound,train,3,FSD50K,levite_sound,1,0,development
FSD50K_UPLOADER::loisgwenllian,train,3,FSD50K,loisgwenllian,5,2,development
FSD50K_UPLOADER::loljames,train,3,FSD50K,loljames,2,0,development
FSD50K_UPLOADER::lucho0880,train,3,FSD50K,lucho0880,2,0,development
FSD50K_UPLOADER::luckylittleraven,train,3,FSD50K,luckylittleraven,5,0,development
FSD50K_UPLOADER::lunardrive,train,3,FSD50K,Lunardrive,1,0,development
FSD50K_UPLOADER::lysander darkstar,train,3,FSD50K,lysander darkstar,1,0,development
FSD50K_UPLOADER::mamos2,train,3,FSD50K,mamos2,1,0,development
FSD50K_UPLOADER::manicciola,train,3,FSD50K,Manicciola,3,0,development
FSD50K_UPLOADER::mario81,train,3,FSD50K,mario81,1,0,development
FSD50K_UPLOADER::markkuyp,train,3,FSD50K,markkuyp,1,0,development
FSD50K_UPLOADER::mattix145,train,3,FSD50K,Mattix145,4,0,development
FSD50K_UPLOADER::mattyharm,train,3,FSD50K,mattyharm,2,0,development
FSD50K_UPLOADER::mdrivet,train,3,FSD50K,MDRivet,1,0,development
FSD50K_UPLOADER::mediagruppen,train,3,FSD50K,mediagruppen,1,0,development
FSD50K_UPLOADER::meggiepie,train,3,FSD50K,meggiepie,4,0,development
FSD50K_UPLOADER::meroleroman7,train,3,FSD50K,meroleroman7,4,0,development
FSD50K_UPLOADER::michael klier,train,3,FSD50K,Michael Klier,1,0,development
FSD50K_UPLOADER::michael_kur95,train,3,FSD50K,michael_kur95,9,1,development
FSD50K_UPLOADER::mike_stranks,train,3,FSD50K,mike_stranks,1,0,development
FSD50K_UPLOADER::mitsumangas,train,3,FSD50K,mitsumangas,5,0,development
FSD50K_UPLOADER::monosfera,train,3,FSD50K,monosfera,4,1,development
FSD50K_UPLOADER::mrmunk,train,3,FSD50K,mrmunk,2,0,development
FSD50K_UPLOADER::mrthenoronha,train,3,FSD50K,Mrthenoronha,6,0,development
FSD50K_UPLOADER::nanakisan,train,3,FSD50K,Nanakisan,43,0,development
FSD50K_UPLOADER::natty23,train,3,FSD50K,Natty23,5,0,development
FSD50K_UPLOADER::naturenotesuk,train,3,FSD50K,naturenotesuk,2,0,development
FSD50K_UPLOADER::naturestemper,train,3,FSD50K,NaturesTemper,1,0,development
FSD50K_UPLOADER::nicistarful,train,3,FSD50K,Nicistarful,1,0,development
FSD50K_UPLOADER::nicotech,train,3,FSD50K,NicoTech,2,0,development
FSD50K_UPLOADER::nitsuga94,train,3,FSD50K,nitsuga94,5,0,development
FSD50K_UPLOADER::noisecollector,train,3,FSD50K,NoiseCollector,85,1,development
FSD50K_UPLOADER::obokralipsis,train,3,FSD50K,Obokralipsis,1,0,development
FSD50K_UPLOADER::oen,train,3,FSD50K,oen,1,0,development
FSD50K_UPLOADER::oldedgar,train,3,FSD50K,oldedgar,5,0,development
FSD50K_UPLOADER::otakua,train,3,FSD50K,Otakua,17,0,development
FSD50K_UPLOADER::ottomaani138,train,3,FSD50K,Ottomaani138,2,0,development
FSD50K_UPLOADER::pandaplague,train,3,FSD50K,pandaplague,1,0,development
FSD50K_UPLOADER::patchen,train,3,FSD50K,patchen,2,0,development
FSD50K_UPLOADER::pedaling prince,train,3,FSD50K,Pedaling Prince,4,0,development
FSD50K_UPLOADER::pillonoise,train,3,FSD50K,pillonoise,1,0,development
FSD50K_UPLOADER::piulapiu,train,3,FSD50K,Piulapiu,1,0,development
FSD50K_UPLOADER::playpauseandrewind,train,3,FSD50K,PlayPauseAndRewind,1,0,development
FSD50K_UPLOADER::pointparkcinema,train,3,FSD50K,pointparkcinema,3,0,development
FSD50K_UPLOADER::primisteka,train,3,FSD50K,primisteka,5,0,development
FSD50K_UPLOADER::printer killer,train,3,FSD50K,Printer Killer,1,0,development
FSD50K_UPLOADER::pugaeme,train,3,FSD50K,pugaeme,5,0,development
FSD50K_UPLOADER::ralphwhitehead,train,3,FSD50K,ralphwhitehead,1,0,development
FSD50K_UPLOADER::ramjac,train,3,FSD50K,ramjac,5,0,development
